0.029356515	-0.014537213	-0.06913719	-0.0037347283	0.033202868	0.068424575	-0.07299293	0.008467239	0.07979692	-0.059843525	-0.033844568	0.025695449	-0.037331518	-0.027036754	-0.04613363	-0.11469734
0.054978766	0.029543942	-0.025014583	0.075041935	-6.488782e-05	0.074958555	-0.0844514	0.02735341	0.058042396	3.8605995e-05	-0.022946486	-0.026822086	0.038731456	-0.05433708	-0.06394183	-0.111413985
0.0030327712	0.096851476	0.0060178125	0.069944434	-0.06473463	0.04239673	-0.07670529	-0.07101071	0.05291558	-0.016174978	-0.02161604	0.07612795	0.0140921045	-0.0442968	0.0017178691	-0.12960534
0.041759253	-0.0035093701	-0.07159422	0.040299658	0.054895725	0.024257291	-0.013093618	-0.041141767	0.078678235	-0.023200877	0.0058464473	0.023947986	0.010983927	-0.0138642285	-0.002137173	-0.106565796
0.04692526	-0.014377333	0.03440312	0.0022723505	-0.020827623	0.082242854	-0.009149812	-0.03017443	0.058890335	0.029699726	0.04051811	0.0049759997	-0.011574179	0.02704255	-0.054522794	-0.091077186
0.030539563	0.0013482125	-0.049019884	0.04832146	0.027581098	0.07228614	-0.06633689	-0.033005264	0.08115396	0.04478004	0.007814123	-0.04967444	-0.026165694	1.4416891e-05	0.011644466	-0.093090065
0.038358018	-0.115543485	0.032429233	0.074448	-0.027535904	0.04434298	-0.06813743	0.0049652783	0.02499724	-0.031208713	0.029080838	0.061527707	-0.00089837675	-0.111461245	-0.11032933	-0.14027318
0.0010412271	0.032517523	-0.07109679	0.014933815	0.00541479	0.065217085	-0.00080824515	-0.047052555	0.060784638	-0.04255515	-0.009034242	-0.05581805	0.006495308	-0.06701535	-0.03164218	-0.035480935
0.043349594	0.03630888	0.010368751	0.01898046	0.0098762065	0.08096844	-0.035322186	0.043115508	-0.00916278	-0.08755306	-0.031520788	-0.0075481255	0.0014862277	-0.083114386	0.02757578	-0.029753337
0.0115892105	0.038644504	-0.007493337	0.08437093	-0.020696549	0.0037845362	-0.1471201	-0.0032111648	0.011208945	-0.042270046	0.07195104	0.03508914	0.043859225	-0.02002195	0.029200723	-0.14004175
-0.0126451915	0.020314325	-0.013037948	-0.0008809282	0.008978239	0.043291174	-0.058433566	-0.03968495	0.035445936	-0.036038667	-0.034128208	0.019272447	0.12583889	-0.06428103	-0.05020242	-0.045115042
-0.038682986	0.022254338	-0.07587223	0.07724963	-0.030017568	0.021646688	-0.11679049	0.0048341984	-0.0539144	-0.04086896	-0.0027519464	-0.0092455745	-0.034135923	0.00895341	-0.04261078	-0.15269515
0.04273056	0.07505421	-0.026271943	0.089903265	-0.031946644	0.049027406	-0.03567291	0.014516981	0.068072096	-0.015177255	-0.027941544	-0.049463816	0.017032355	0.0289225	-0.016198691	-0.055803392
0.007690764	-0.06800088	-0.027466316	-0.015855158	-0.040276747	0.03905924	-0.09887535	-0.035057027	0.012893469	-0.031515513	-0.02350901	-0.01737579	-0.078032136	-0.0673203	-0.09380879	0.03362862
-0.0007932553	0.10397784	-0.013273621	0.030520892	0.052820366	0.05247679	0.0320123	-0.029122483	0.044921763	-0.07359211	-0.05603269	0.05999678	0.085951775	0.057380393	0.0019811366	-0.023875505
0.028498927	0.03279353	0.01875785	0.0098476345	0.049339693	0.101804964	-0.09217861	-0.035467073	-0.013438556	-0.06381463	-0.068517245	0.022972237	-0.031205911	-0.08224249	-0.039149698	-0.10621165
-0.05299784	0.04085536	-0.07237855	-0.038809363	-0.011331072	0.023438578	0.022482779	-0.027346062	0.034910213	0.020638125	-0.05728083	-0.014310903	-0.007909288	-0.047255784	0.011485627	-0.17291817
0.036056828	0.021619266	-0.0742589	0.011739672	0.0407456	0.06673449	-0.038005292	-0.02219426	-0.023142498	0.05229907	-0.0003380268	-0.027915245	0.028193984	-0.05566484	0.008275068	-0.19092129
0.12742157	-0.0074197794	-0.026158722	0.06767055	-0.0029310707	0.09401749	-0.025024915	-0.0027275002	0.075130016	0.14325988	-0.0023918594	-0.024746802	-0.041198965	-0.005234006	-0.038444564	-0.07604479
-0.04704968	-0.024668925	-0.055610564	0.048447207	0.045004617	0.02756042	-0.041348238	0.045854133	0.0009916482	0.06749286	0.07685297	0.047373965	0.013639396	-0.04544922	-0.034644444	-0.042753454
-0.06401206	0.040384468	-0.0001752628	0.016978625	-0.010642946	0.07487	-0.13962561	-0.10727938	-0.024408491	-0.04531702	-0.02715414	0.025174819	-0.085337825	0.030244203	-0.021438772	-0.124387264
0.08809775	0.01065568	-0.0836046	0.10670687	0.091880836	0.00815111	-0.038201854	-0.09622453	0.02082965	-0.029485589	0.06796558	-0.04938077	-0.019555967	-0.045693	0.0013160396	-0.06907919
-0.021516351	0.0471044	-0.002420209	-0.042313274	-0.0037209378	-0.06849471	-0.0718224	0.056237157	0.11131211	0.13806486	0.03305435	-0.018887127	0.11443189	-0.0074733812	0.025617586	-0.14318527
0.07514634	-0.0240979	-0.03469656	-0.0017448503	0.028609317	0.060008958	-0.095755845	-0.03846914	0.0019153965	-0.059202824	-0.012616829	-0.016217578	0.028195016	0.0068311207	-0.11257624	0.012983482
-0.039715495	-0.012259441	-0.059571184	-0.005445402	-0.03325567	0.07658833	-0.021240577	-0.015422304	-0.07041508	-0.044300083	0.08694655	0.00911531	0.0033032035	-0.049307264	0.041796517	-0.034385923
0.048774693	-0.024513928	-0.006413025	-0.001370551	0.022559287	0.027807962	-0.085446164	-0.044651397	-0.0032606416	0.0037631765	0.03926556	-0.010618736	0.057762362	-0.029380698	0.071996436	0.009822275
0.022833908	0.04803365	0.04351441	-0.009103401	0.03760677	-0.026239533	-0.120069675	-0.030914035	0.02199299	0.06303783	-0.010414386	-0.04637956	0.0006185683	0.008583767	0.021571701	-0.031170806
0.10611535	-0.065713495	-0.008684637	0.009044894	0.014854051	0.041665047	-0.11508282	-0.002888202	0.013554351	0.013088076	0.030989025	0.00025852732	-0.0007339311	0.023733934	-0.05836909	0.013130901
-0.010391862	0.0066286693	0.048525907	0.050586604	0.021523554	0.04436524	-0.03212035	-0.01457225	0.018024022	-0.06707319	-0.12309874	-0.092643425	-0.026861196	0.09389579	0.024813265	0.016614528
0.0035411846	0.023189664	0.010182543	0.065156266	0.0010198195	0.006145273	-0.011322798	0.04186838	-0.026040195	-0.111259736	-0.063520394	-0.0044451333	-0.03740117	0.018993488	0.009797243	-0.07817691
0.049612895	0.06046777	0.029427769	0.024721274	0.041791633	0.03989812	-0.033936292	-0.016944202	0.0020090423	-0.018422946	-0.08545449	0.041651033	-0.009621945	-0.007836599	-0.04517985	-0.056635875
0.114836335	0.06004668	-0.041682154	0.023320815	0.019500751	0.06382763	0.043312397	-0.016390514	-0.08921954	0.0065640765	-0.037221897	-0.0586305	0.024705486	-0.020579718	0.019121645	-0.04324619
-0.0017586261	0.018393463	-0.008960193	-0.072668396	0.01706199	0.11063533	0.018097086	-0.04520706	0.08599659	0.0009931114	-0.02893606	-0.015116191	0.04254609	-0.05393845	-0.07637122	0.0043221186
-0.06283775	0.03824581	0.042192113	-0.01770329	0.04870935	-0.010937048	0.06897442	-0.059123956	0.048402965	0.002020196	-0.032436863	-0.08983361	0.04307768	0.033464402	-0.06587336	0.087685876
0.083013855	0.011868898	-0.08999155	0.080050305	-0.032641422	-0.014864559	-0.035163067	-0.11407667	-0.097847335	-0.055465482	0.05601862	-0.025029933	0.012945613	0.04133496	0.056392714	-0.13306299
0.041209962	0.07623265	0.05006723	0.07919206	0.06964076	-0.042818904	-0.02318814	0.12882632	-0.035610188	0.008748953	0.068115346	0.026135245	0.03517738	0.058550652	-0.031561326	-0.010314893
-0.028716188	-0.018036718	-0.009416964	0.03550193	0.052568402	0.014804514	0.021797817	-0.019576473	0.09418223	0.010943985	-0.05690823	-0.021993225	0.02524034	0.077950716	0.043698076	-0.0772855
0.09815353	-0.04530732	0.094888434	0.05764921	-0.023047566	0.015319037	-0.10476127	-0.052497324	0.011690495	0.005874656	0.10577465	0.046712182	-0.10548157	-0.09064011	0.008876478	0.028088659
